Process;Rev_num;Sw_rev;Sw;Pc;krw;kro;
0;0;1;0,306562988038774;3757,65181607143;0,0384499713057119;0,597176710417984;0,693437012
0;0;1;0,296578065852362;3682,61311071429;0,0384443635163043;0,598284373461406;0,703421934
0;0;1;0,28661018941031;4133,76745714286;0,0383632700890371;0,599550572747961;0,713389811
0;0;1;0,276627825605766;3870,32187321429;0,0352161230297855;0,612378499571375;0,723372174
0;0;1;0,26663912665511;3999,40684285714;0,0286210378302245;0,614341515339845;0,733360873
0;0;1;0,256662739778992;4192,29220714286;0,00602329556451519;0,614948546079682;0,74333726
0;0;1;0,24669540840274;3741,59463214286;0,00500355034020241;0,630969374827973;0,753304592
0;0;1;0,236720963530836;4183,28649642857;0;0,640851258250764;0,763279036
0;0;1;0,226761689841296;3513,50089821429;0,00258230564735914;0,638914922501299;0,77323831
0;0;1;0,216779043553361;3500,66858035714;0,00141463755258509;0,638972110052586;0,783220956
0;0;1;0,206816994782366;4013,48352857143;0,00129702960042772;0,640538576147372;0,793183004999999
0;0;1;0,196822700891588;4340,60824285714;0;0,641393655478615;0,803177299
0;0;1;0,186822043661639;4554,26555357143;0;0,64751357581166;0,813177956
0;0;1;0,176822158700374;3952,93005;0;0,665512006692037;0,823177841
0;0;1;0,166845969175667;4598,90968928571;0;0,667619052749968;0,833154031
0;0;1;0,156836466511779;4475,10004821429;0;0,704676537737633;0,843163533
0;0;1;0,146840871317864;4823,35437857143;0;0,744979560998701;0,853159129
0;0;1;0,136829043555849;4223,47849285714;0;0,804768599081091;0,863170956
0;0;1;0,126858988509012;4899,79355892857;0;0,806643485552303;0,873141011
0;0;1;0,116839181558604;4675,27944642857;0;0,82914543609649;0,883160818
0;0;1;0,106850911031878;5292,8579625;0;0,858913936675401;0,893149089
0;0;1;0,0968330842292336;4868,26344642857;0;0,880126610279462;0,903166916
0;0;1;0,0868443078858677;5792,56167857143;0;0,895340026710575;0,913155692
0;0;1;0,0768033467438131;4629,55913035714;0;0,935642631839941;0,923196653
0;0;1;0,0668317305754566;5788,40405357143;0;0,949706941943137;0,933168269
0;0;1;0,0567709773534503;5644,36896428571;0;0,955124336688331;0,943229023
0;0;1;0,0467689185415249;6245,83473214286;0;0,964666584594918;0,953231081
0;0;1;0,0367638580533453;6802,30425;0;0,983162865594861;0,963236142
1;1;0,06178896584354;0,06178896584354;4838,50002321429;0;0,95818227856529;0,938211034
1;1;0,06178896584354;0,0718063562512206;4149,07438928571;0;0,954792388362655;0,928193644
1;1;0,06178896584354;0,0818339233219426;3687,67791428571;0;0,947704927352431;0,918166077
1;1;0,06178896584354;0,0918805744024677;3406,56701785714;0;0,935099703906468;0,908119426
1;1;0,06178896584354;0,101899982215186;3187,76734821429;0;0,908914559852457;0,898100018
1;1;0,06178896584354;0,111900358583509;2947,78547142857;0;0,897014965818135;0,888099640999999
1;1;0,06178896584354;0,121943790447768;2839,91085535714;0;0,880223343440595;0,87805621
1;1;0,06178896584354;0,131913171484773;2741,17371964286;0;0,867976378453577;0,868086829
1;1;0,06178896584354;0,141905603283286;2619,4039125;0;0,852627889400627;0,858094397
1;1;0,06178896584354;0,151965290585063;2546,38698214286;0;0,816638039386881;0,848034709
1;1;0,06178896584354;0,161958044969187;2465,6221875;0;0,802798394663739;0,838041955
1;1;0,06178896584354;0,171899567999769;2480,04159642857;0;0,779827863219149;0,828100432
1;1;0,06178896584354;0,18189446981915;2402,83980535714;0;0,766889067166666;0,81810553
1;1;0,06178896584354;0,191882467863806;2400,61351607143;0,000235675350645648;0,727738784762927;0,808117532
1;1;0,06178896584354;0,201867676068582;2342,54210357143;0,000377784035458212;0,706703591984512;0,798132324
1;1;0,06178896584354;0,211852548408065;2336,42907321429;0,000694789974456174;0,698902090682635;0,788147452
1;1;0,06178896584354;0,22178513033936;2214,91774285714;0,00102443857576944;0,685626489543933;0,77821487
1;1;0,06178896584354;0,23181013775136;2204,96619642857;0,00119001596378593;0,663094369189226;0,768189862
1;1;0,06178896584354;0,241798368743772;2144,32880357143;0,00195579206085296;0,650620760737562;0,758201630999999
1;1;0,06178896584354;0,251785288920897;2144,66541428571;0,00286140132176256;0,632106853878168;0,748214710999999
1;1;0,06178896584354;0,261754632332137;2109,70685357143;0,00492084710588132;0,60439942095192;0,738245368
1;1;0,06178896584354;0,271736724791503;2114,46640714286;0,00651242345677037;0,585687753879317;0,728263275
1;1;0,06178896584354;0,281709896624425;2041,05293035714;0,00790197352534799;0,577418990400098;0,718290103
1;1;0,06178896584354;0,291694467404461;2032,86831428571;0,00991155871216401;0,569194146831611;0,708305533
1;1;0,06178896584354;0,301683850409295;2053,09127142857;0,011627858121159;0,54397265161355;0,69831615
1;1;0,06178896584354;0,311650298849839;1957,14516964286;0,0129928067677511;0,533177906274653;0,688349700999999
1;1;0,06178896584354;0,32165669534071;1956,83816785714;0,0142889072956182;0,473962287576029;0,678343305
1;1;0,06178896584354;0,331638851985206;1932,18323035714;0,0168427647093305;0,455068797540871;0,668361148
1;1;0,06178896584354;0,341618951938938;1925,92069821429;0,0197924426393663;0,43855748422377;0,658381048
1;1;0,06178896584354;0,351599135444004;1931,32598571429;0,0215920155499964;0,405061323436692;0,648400864999999
1;1;0,06178896584354;0,361570001592123;1873,93113214286;0,0256071831166781;0,394237727010335;0,638429998
1;1;0,06178896584354;0,371565463371433;1857,32139107143;0,0300709561457842;0,362705595157006;0,628434537
1;1;0,06178896584354;0,381540394208912;1872,232575;0,0315702123940187;0,34595475670243;0,618459606
1;1;0,06178896584354;0,391524971075469;1797,78333214286;0,0360580649845818;0,333452184589386;0,608475029
1;1;0,06178896584354;0,401499968864679;1822,86998035714;0,0415826751310461;0,305655544872648;0,598500030999999
1;1;0,06178896584354;0,411461709657922;1746,11466964286;0,0484086430074348;0,299389535755608;0,58853829
1;1;0,06178896584354;0,421452842260871;1763,15567678571;0,0549443309904824;0,270259200646367;0,578547158
1;1;0,06178896584354;0,431424328680808;1785,72368571429;0,0592384052682021;0,248625773975853;0,568575671
1;1;0,06178896584354;0,441395132303757;1698,81530892857;0,0662420759016789;0,243266596029212;0,558604868
1;1;0,06178896584354;0,451379891765943;1762,36802678571;0,0670740791875508;0,193110025809179;0,548620107999999
1;1;0,06178896584354;0,461343199561673;1698,15215892857;0,0736824255948707;0,189989685816643;0,5386568
1;1;0,06178896584354;0,471318464051165;1731,2911875;0,0838085558269749;0,182787962277766;0,528681536
1;1;0,06178896584354;0,481288702734305;1655,76563571429;0,0938239712171002;0,179412867504597;0,518711297
1;1;0,06178896584354;0,491273748816296;1636,83537321429;0,104501051078567;0,17465998052632;0,508726251
1;1;0,06178896584354;0,501259279053363;1645,29603214286;0,108830793598693;0,169814975917624;0,498740721
1;1;0,06178896584354;0,511226147463854;1582,43285892857;0,115099263259982;0,166830191006582;0,488773853
1;1;0,06178896584354;0,521225682785644;1655,96360357143;0,116246711534879;0,14018362736167;0,478774316999999
1;1;0,06178896584354;0,541141933585233;1538,30391964286;0,128897709144854;0,135675230030733;0,458858066
1;1;0,06178896584354;0,551123976799112;1535,42278392857;0,136116576083526;0,130475908658486;0,448876022999999
1;1;0,06178896584354;0,561091860551962;1504,90682142857;0,142887234784891;0,12570136084983;0,438908139
1;1;0,06178896584354;0,571071845968436;1517,54124642857;0,151704918346517;0,115514434268209;0,428928153999999
1;1;0,06178896584354;0,581036902808962;1468,826625;0,163600799049683;0,0536360853448618;0,418963097
1;1;0,06178896584354;0,591031512475337;1558,95398035714;0,167433362069167;0,0545750306381984;0,408968487999999
1;1;0,06178896584354;0,600973988323109;1441,62556071429;0,176744447472326;0,0518602365837418;0,399026012
1;1;0,06178896584354;0,610942365084157;1405,05782678571;0,187484964345829;0,0466893401262581;0,389057635
1;1;0,06178896584354;0,620914659351421;1401,68806071429;0,20030449637122;0,03780551456212;0,379085341
1;1;0,06178896584354;0,630885232793214;1348,35051964286;0,210862144952913;0,0322979802710989;0,369114767
1;1;0,06178896584354;0,640891716708659;1539,02183571429;0,247932768925224;0;0,359108283
1;1;0,06178896584354;0,650804927457025;1371,151575;0,259418637722089;0;0,349195072999999
1;1;0,06178896584354;0,66079876800848;1443,70066607143;0,281007855006078;0;0,339201231999999
1;1;0,06178896584354;0,670752382189605;1372,08974464286;0,290861385883054;0;0,329247618
1;1;0,06178896584354;0,680689341436108;1273,89189107143;0,303877230742683;0;0,319310659
1;1;0,06178896584354;0,690649263466226;1222,59411428571;0,297178873445445;0;0,309350737
1;1;0,06178896584354;0,700651918406667;1285,84984821429;0,293788002241508;0;0,299348081999999
1;1;0,06178896584354;0,710543743333669;1083,22956428571;0,298610057852542;0;0,289456257
1;1;0,06178896584354;0,720520392230018;1114,95440892857;0,29981229907063;0;0,279479608
1;1;0,06178896584354;0,730416610518511;960,7963125;0,291197065230073;0;0,269583389
1;1;0,06178896584354;0,740365726207328;864,665710714286;0,280122477208405;0;0,259634274
1;1;0,06178896584354;0,750267178903844;707,118857142857;0,26874646447533;0;0,249732821
1;1;0,06178896584354;0,760279478213403;755,349557142857;0,270053029553147;0;0,239720522
0;2;0,201813790495219;0,201813790495219;2294,73430178571;0,000396548033321559;0,70740026372853;0,79818621
0;2;0,201813790495219;0,191833054057603;2455,63733571429;0;0,714786093872336;0,808166946
0;2;0,201813790495219;0,181855508370877;2612,88965357143;0;0,721176191613034;0,818144492
0;2;0,201813790495219;0,171879207598255;2786,41686428571;0;0,725969235316722;0,828120792
0;2;0,201813790495219;0,161897992603458;2995,32289285714;0;0,729527085807782;0,838102007
0;2;0,201813790495219;0,151907704985213;3192,79236964286;0;0,732330096002235;0,848092295
0;2;0,201813790495219;0,141931125839816;3495,19937142857;0;0,734463178799629;0,858068874
0;2;0,201813790495219;0,131945465753059;3757,67696785714;0;0,736119687948311;0,868054534
0;2;0,201813790495219;0,121953287196244;3955,14272678571;0;0,749190163323047;0,878046713
0;2;0,201813790495219;0,111960804203864;4153,72847678571;0;0,752310937529274;0,888039196
0;2;0,201813790495219;0,101961207178954;4562,72446071429;0;0,767650420668636;0,898038793
